,popularity
29593,31
160625,34
172353,20
109171,78
29573,28
79760,14
124700,10
49280,42
30610,22
211578,13
178606,37
13984,72
3573,52
73270,1
162308,34
24355,38
180564,32
83821,52
110058,66
72278,13
162788,37
105380,8
218537,40
72590,7
228073,51
114595,64
220068,26
111076,71
144817,49
148293,52
26867,39
65232,43
169869,25
107538,10
81450,9
114179,80
144048,48
5719,50
195874,0
97119,56
59354,13
27494,38
22885,54
218279,32
156066,53
206827,21
48354,30
100989,60
216926,28
146414,52
212493,65
53708,22
158212,56
64780,39
222043,63
177311,36
113014,63
139606,58
41316,60
45745,64
8538,35
42951,60
83159,14
93813,70
229956,46
107156,5
153181,61
158248,52
107352,9
107305,6
66600,43
211271,12
64663,48
148517,38
195075,3
223092,60
23522,44
165530,21
229248,43
30053,25
217435,33
125278,34
184986,28
187666,45
151245,56
182278,38
79193,70
2686,56
201890,32
95097,58
147203,42
110070,72
182250,39
204414,24
35116,10
1353,63
105903,6
175370,29
135326,31
171938,19
78630,60
147099,44
169761,26
220275,27
17154,62
5244,58
90429,52
130612,28
97048,57
207385,57
112491,63
189138,24
47892,42
170667,22
119475,53
121994,52
93264,64
76095,0
232703,41
91838,50
29916,33
227674,52
142015,54
128225,31
59399,19
20281,59
47965,31
226732,47
231153,43
122856,53
181737,71
66863,79
145363,49
194137,9
87112,82
53500,22
89768,55
116951,61
225564,55
32391,27
127809,32
173876,16
80242,17
42993,48
231110,45
42833,50
202803,28
28834,33
163835,21
132588,32
175590,12
5763,65
157522,36
59591,55
30479,21
75240,0
45812,59
228238,49
139590,55
25669,37
139822,52
82705,8
59837,52
53545,3
187840,21
38741,29
94513,60
86199,45
185356,32
68289,65
63690,43
190376,14
113274,64
184776,29
119062,55
34630,15
49713,43
35152,11
150533,67
145359,49
178015,36
91577,48
186707,22
120482,50
190736,12
108658,73
188395,39
94525,63
136954,44
116142,66
179015,40
202415,33
119561,55
133563,38
6506,44
63488,52
7572,49
22067,53
138136,26
14463,67
64733,40
188941,24
182315,39
40618,72
176206,42
200470,40
122217,49
195908,0
108063,87
215329,18
224753,63
87726,76
63294,43
34819,17
8828,38
60076,53
120839,53
174924,14
228246,51
165353,22
118181,56
114731,64
214448,49
5056,54
91928,49
194696,7
9666,51
130302,29
227537,49
114090,73
167316,50
208727,45
184115,16
61161,51
150223,59
191872,36
34939,16
80631,7
201799,29
37498,41
232176,46
105895,6
49286,28
204099,27
227398,47
4076,40
73427,0
63625,43
228944,45
214301,51
129737,0
75863,1
138080,22
54541,2
126527,33
230668,38
53919,66
163090,32
77566,63
146743,45
164208,26
133912,31
149385,57
50403,33
121503,51
138052,35
229483,36
197108,39
11589,52
110664,52
106643,4
127755,33
44862,47
217842,28
147839,48
6001,40
130213,31
34068,15
20783,53
189325,26
146665,52
68244,62
203892,29
171881,20
39570,22
76337,0
74029,0
123286,47
77709,69
61904,45
105460,13
20512,53
59167,22
183157,21
203961,28
200179,36
1788,56
119891,58
7408,37
33311,21
143464,58
150848,54
63674,52
218879,39
129204,0
115282,63
182577,32
196462,2
85533,43
116420,59
127233,33
130975,43
176421,48
141916,52
67186,70
87182,76
103386,45
67940,63
84058,47
157715,38
10190,52
157339,43
216683,51
12947,47
25361,37
129880,30
47470,35
164073,26
506,0
165878,21
131650,36
76903,0
188173,26
5742,51
212621,65
40777,76
209592,39
28702,36
168854,31
228948,48
136977,30
218551,26
77727,61
210855,32
154441,59
149967,59
89062,59
164929,23
7730,36
32165,16
31791,19
27035,31
65970,38
146130,53
212003,11
60042,53
193600,53
33041,20
152676,66
125804,40
116405,61
16656,63
20581,49
208939,41
29403,27
55423,0
108896,75
178938,43
168210,33
7199,38
6718,48
220775,26
117040,59
147409,45
190638,41
7869,38
29088,30
131427,40
77948,63
7729,36
79755,16
190068,20
81295,16
52235,30
23179,46
88100,58
139885,49
136726,29
52065,37
21738,47
142646,54
43383,54
153842,53
70032,59
26521,34
11774,49
81933,6
166990,62
141462,54
179257,43
227159,49
26131,32
7128,37
149936,69
34439,17
166281,70
200895,33
73245,6
192990,62
177456,34
90184,50
102741,50
164514,38
143473,46
126828,38
197035,40
227496,54
39907,34
161967,33
124782,37
28147,38
112083,68
6999,38
20991,64
47233,40
195802,0
149594,60
114641,73
92366,50
166552,65
231219,39
133575,32
16784,59
188272,43
28762,34
88850,51
196001,0
209695,35
133212,31
44514,55
192958,60
166538,67
19325,53
157254,34
68525,60
177405,36
140664,57
9551,42
155106,51
181184,42
7016,45
215598,45
66703,81
90798,50
179987,28
65420,40
56739,57
20956,51
38929,38
118267,57
57771,33
128423,40
60634,51
211489,11
170304,26
109008,72
160045,38
36491,36
48643,35
82155,11
161068,32
195388,0
171053,23
212847,61
10416,49
9789,44
96412,62
129878,25
118030,63
122442,59
74472,0
182866,24
54852,61
77415,66
210038,34
57172,61
54540,1
44326,45
179670,32
60368,48
97281,56
160971,34
198825,48
1632,65
203550,29
144847,63
135447,28
193322,54
31984,16
146565,44
31935,20
151206,60
189910,25
26382,39
221408,18
121069,55
46493,55
78948,63
157988,38
172001,18
9194,51
37640,29
131134,45
117299,56
179389,35
232439,43
156553,54
101784,57
178665,41
155113,55
172610,18
185491,30
171849,20
206732,27
172242,22
186409,41
18150,58
80409,15
179601,29
125739,34
96969,57
19761,46
118731,64
44976,43
56642,64
72075,22
115642,67
13149,44
51496,26
51243,31
181284,33
132073,43
96458,59
73374,2
107162,4
161395,40
17538,53
37299,35
83611,52
87455,73
195640,2
178711,36
172409,17
40619,69
174288,13
193097,55
33822,18
169673,26
67650,76
104643,31
218166,30
191447,18
4062,42
149663,57
165689,20
224896,60
118558,55
203722,42
64526,48
116804,56
9510,36
171659,21
185719,24
167740,37
181515,37
176067,47
124767,4
192809,56
116897,59
84855,39
25063,48
76822,0
147494,45
144129,31
65375,40
170685,23
18708,52
199938,41
27056,36
84940,53
210129,32
169311,30
13368,46
34598,15
226518,56
225337,56
35228,17
18790,57
98663,54
107834,93
130770,27
148437,45
24481,42
17767,67
173299,16
150178,57
205635,24
120336,50
169048,27
30359,28
229939,42
207928,51
151868,59
161503,31
195672,0
82336,13
214538,51
77420,69
149383,64
141411,50
173909,14
188465,17
194202,6
122489,56
159412,38
156449,49
155962,55
168351,33
192038,66
190025,17
193323,47
221879,63
220252,26
227454,53
190100,20
25380,34
109941,69
150974,54
46624,44
67424,67
2500,56
202722,31
154472,57
125062,50
48306,42
139655,66
74753,0
11783,48
19624,51
121331,58
30596,21
12755,41
37150,36
95382,54
143976,47
188382,28
9066,87
62051,44
203295,30
221481,25
88857,54
79523,9
164705,23
84186,43
178202,40
148004,49
146073,60
99924,52
171829,22
22847,50
222352,63
150452,65
66338,46
197654,52
65662,59
20580,57
163307,28
202392,32
57669,43
221558,19
97057,63
177953,35
119031,64
153302,55
196073,0
73584,0
78465,58
122994,43
177563,53
158335,54
34332,17
231955,39
88443,58
167396,44
182614,31
39163,29
192869,60
90937,55
216651,46
15209,59
195973,0
167854,40
81510,13
154987,60
82264,7
94716,61
178584,37
97625,62
140396,62
98268,50
69465,60
1292,69
92103,48
221169,33
123528,46
132966,47
221823,69
2219,41
82575,11
112331,66
157620,37
204236,28
64394,45
105058,52
141764,55
191388,23
226663,54
60537,54
6550,48
28001,43
220518,24
125302,33
21350,44
177890,46
129413,28
28265,44
86822,43
207443,57
209911,34
143303,51
123911,48
107447,7
60034,49
115328,65
225226,53
160689,41
17316,55
94264,62
182144,38
151147,53
173912,14
33360,17
188191,19
125415,41
65726,36
13161,47
207671,51
40726,67
135058,38
196833,45
17703,55
223565,66
180471,36
116495,58
151168,69
148424,10
112845,60
159387,44
175723,12
166118,82
193554,52
178823,32
162874,30
194465,7
2354,41
97975,57
107414,7
94426,60
171592,22
65242,40
71999,0
64207,42
229158,46
118029,57
108540,76
18588,55
71896,23
160566,36
99915,51
205592,31
45134,17
78026,61
105759,3
109646,72
91644,51
171108,21
226583,61
209326,41
164940,13
82044,9
125999,37
219979,24
37896,31
160762,48
113676,61
87717,71
78927,55
177401,31
187680,29
226423,52
9692,45
4678,38
75403,0
205478,24
226484,65
19751,64
210708,38
115708,62
177198,38
23616,48
230545,35
166289,78
156825,49
101019,50
137839,29
218630,41
5837,51
175895,12
37578,49
46369,48
27852,48
222211,62
33843,15
41415,61
217010,28
128572,24
159846,43
231520,40
89748,57
29253,29
137032,39
96933,62
197223,37
96367,54
226368,55
75826,1
213589,55
176115,40
147426,41
28760,26
176653,44
52524,23
164117,20
31607,25
84239,49
87018,85
224306,64
125052,34
109628,66
89913,50
164237,29
156371,48
85618,41
122366,46
212529,0
104857,62
208386,52
75676,1
125525,37
191584,49
135772,39
57938,34
163225,38
211505,12
184736,7
19675,45
116400,62
79354,20
116454,58
46948,38
134915,28
28961,35
91355,49
29223,30
80237,14
178988,35
232468,41
176497,38
77759,69
104975,51
121810,51
146144,50
140467,54
150174,59
118840,60
93316,60
229333,37
104294,13
12776,43
70235,56
148114,46
104874,62
6142,52
75464,1
135613,25
204802,28
64381,41
122697,50
210977,17
77747,69
155370,53
98477,62
69452,60
75384,0
27205,51
16825,64
227486,50
105787,10
229295,47
144793,62
182303,34
100512,52
27005,30
77071,78
196217,0
151443,48
229813,44
73731,0
177053,36
173808,16
95435,55
215893,56
3393,51
210803,15
893,54
145100,42
203574,32
7460,39
223511,63
188950,17
122818,50
57319,51
135124,26
71525,26
70304,58
161282,35
48226,30
80587,10
99088,68
185047,27
23801,46
135414,37
139759,58
137011,29
78785,56
43386,51
201778,35
114492,66
129121,31
198411,41
129514,42
164648,26
35059,17
19512,57
85307,47
136647,22
49994,31
71903,28
177937,40
21610,54
212441,69
231804,38
232470,40
131503,46
68655,64
107330,9
138629,20
171956,19
45434,11
53908,59
125109,33
92453,48
123921,39
43642,45
108915,78
127806,32
170986,23
70988,20
135474,34
48519,26
81603,10
75409,0
142595,51
52411,28
60476,54
79923,15
176968,41
167118,23
208285,44
31697,29
4200,42
134387,53
168045,33
221148,27
8664,35
87808,55
180020,37
111390,60
90002,53
111505,75
222486,64
175598,12
148408,43
3642,39
70571,57
117343,60
91180,51
179274,38
191496,38
41985,57
2675,60
117511,57
183487,17
222963,58
12075,50
212886,61
180034,37
68603,65
126020,35
66427,43
122651,49
59023,24
73277,1
10673,44
94241,63
42796,51
217300,26
1199,70
17725,58
62017,49
111516,68
33480,15
167746,36
104760,0
228939,47
16266,53
110502,68
42282,58
103514,46
159757,40
28907,46
40946,68
106123,7
53038,25
44276,52
203045,27
47153,41
184909,32
183720,12
66468,40
171801,21
122886,54
18630,55
221139,21
39641,46
110079,68
204390,33
21891,55
192141,66
171167,22
215561,51
151034,59
89104,53
44095,60
211695,11
147295,58
182936,22
217254,35
49607,38
232056,36
15562,59
166148,80
49883,36
67110,71
32831,16
46907,42
68168,67
115860,67
5417,54
82053,14
174779,14
99688,47
85905,39
164947,35
226179,61
150670,60
125093,36
158857,44
2493,54
215676,47
165779,19
190505,22
9840,47
195141,3
104220,0
192915,56
47745,44
161141,40
111917,72
142129,53
142742,60
71970,0
155552,50
149756,61
68063,62
216971,34
25502,49
155915,53
216814,10
225443,59
115022,57
191779,20
18086,46
175791,11
58516,21
227419,46
171436,22
92080,39
179275,51
165091,36
175388,12
155438,65
23759,45
99266,56
59906,51
76561,0
85952,41
44714,51
64078,44
116315,64
60341,57
136235,42
101342,52
54002,59
63514,51
8308,36
37492,37
78420,71
230565,41
104572,0
179049,39
47451,43
84743,54
142832,50
169315,26
190,70
108828,75
5178,54
223906,65
13039,42
167708,37
69832,60
105646,7
7175,37
70686,59
187128,22
204625,27
145147,47
52238,31
221595,31
34262,15
128712,32
4475,37
114506,75
215696,44
11421,43
216111,45
17933,55
141985,50
185749,29
194510,6
32942,25
128479,36
29620,25
202802,34
207461,68
110991,63
48515,31
138608,31
141971,53
223346,56
197662,48
32624,19
29525,25
78599,58
56262,0
65927,41
172982,18
26545,35
104578,0
91300,47
201609,32
109536,70
216148,46
92512,49
92819,45
42208,56
190350,15
78357,61
91647,49
92668,47
134471,36
66648,83
48284,36
200996,40
65800,42
107553,6
189244,22
34067,28
151716,73
80188,14
118102,61
154217,54
163038,26
229745,48
202312,35
2647,62
20610,48
131573,39
10766,47
33981,30
90945,48
21169,48
81441,13
152491,68
208358,52
205463,35
169200,30
217128,31
106734,6
8257,35
149182,61
164052,28
129572,21
6356,51
155993,47
14724,67
73936,0
117784,66
14483,64
126118,0
32645,16
204199,24
111690,67
180663,40
159437,46
87520,72
208237,47
156992,41
138898,43
184848,36
20216,58
59818,54
15852,60
132283,34
146165,52
49180,32
220329,27
225726,25
133729,35
138264,20
83793,45
22852,46
110066,78
51758,32
72062,25
195828,1
182929,27
198618,42
147083,51
82368,5
166637,78
203711,29
30625,26
127611,32
32720,31
68581,63
179550,29
54427,1
221339,25
134192,50
22212,64
165812,21
178196,42
119576,71
145616,57
195986,0
185947,46
81116,11
80400,11
150386,69
168936,26
71111,31
111019,71
206950,24
72829,6
83115,13
143960,51
212056,23
110147,63
51120,35
194547,7
203116,30
1211,69
8430,46
26376,34
98393,55
31745,24
128969,29
19754,53
171587,21
57726,49
23907,39
39239,38
52836,29
128201,38
9865,45
40963,69
36833,33
212384,70
109248,74
152260,56
201444,28
19741,50
197145,41
101913,49
51705,29
13205,44
137532,23
102989,48
47401,42
222342,63
46455,50
17488,65
36558,27
82261,5
116039,60
213737,54
167988,33
110911,69
154117,57
165351,27
158082,32
71893,21
125791,36
142765,59
173254,18
167718,36
49644,27
161274,38
154788,51
206549,26
45085,16
53319,24
95946,54
73895,0
150778,64
8816,50
164545,30
169778,24
111939,65
4192,38
161131,35
171313,20
3724,41
155293,53
172346,19
159868,44
67630,67
38867,35
159291,51
157112,38
137619,22
228870,41
215264,48
183655,22
185937,32
103060,45
153411,61
31459,20
70701,57
107875,97
84092,43
69600,60
170269,23
48559,29
37244,31
8439,35
64649,43
195744,0
61817,55
163390,28
69870,58
11971,44
225300,59
65373,44
153652,58
229872,36
36250,45
105680,5
11951,45
153456,60
41912,66
172149,19
134452,28
194487,15
20857,43
96513,52
73285,4
142359,48
50213,40
149368,62
217870,32
102423,45
175887,11
10007,49
211901,10
119256,57
216894,29
115830,62
50025,35
82703,7
127283,36
60652,50
25215,40
107314,15
80159,17
116448,58
203511,31
142449,51
197717,47
65542,40
186298,31
103084,47
182478,28
204369,36
114458,68
198885,45
53323,31
194021,7
15635,63
145538,60
32170,25
11991,40
88950,54
71214,30
108096,80
31222,17
66002,59
83046,6
129402,24
224637,61
203369,31
175829,13
158655,49
157737,31
1186,69
90142,52
66203,39
187773,20
206207,24
47368,38
143218,52
84132,47
66365,45
210445,33
150835,62
32892,22
107462,5
217326,37
94436,59
96855,56
190910,14
205310,29
231637,48
19141,56
81586,8
195258,0
37486,42
169201,27
106945,10
135461,39
59110,27
60036,56
150383,60
155286,54
157263,43
78424,60
217490,35
128261,37
53756,21
89635,66
158086,27
7775,38
47551,33
150001,61
90802,50
3273,53
139376,69
184470,10
112986,64
194548,11
34258,15
146640,52
142405,48
156776,40
192577,64
134912,25
164710,27
6250,50
55508,15
113081,60
26580,43
191848,34
23304,23
169652,26
161710,26
215802,48
78112,64
203699,32
117809,58
16435,56
44887,48
41708,70
23586,52
205778,29
225343,58
39265,37
124755,2
21085,53
196891,43
229759,48
214648,48
21296,42
63530,45
23870,35
175283,13
81839,11
3372,53
206183,30
23213,65
184145,14
221381,23
98398,59
47362,43
88689,53
184221,12
59514,62
12756,45
38328,34
201963,28
155828,58
191595,48
112123,64
83563,48
216818,10
208902,43
5348,55
177277,38
8561,35
180051,42
154579,53
213338,56
137636,27
15426,62
73687,0
63096,44
211611,23
16729,63
229851,44
48879,29
126603,35
224079,54
102008,59
129320,35
211950,10
100857,56
112571,62
102471,46
221818,66
192663,66
95843,58
87146,80
150421,62
213762,55
196491,0
196934,36
159435,49
201107,32
102876,46
171774,20
227721,45
192992,58
158568,52
193146,57
185742,27
76821,0
139680,59
71394,27
28214,44
114520,69
196638,40
8549,43
7694,36
221233,31
30175,46
186281,24
16503,57
153821,72
53286,26
50132,36
89831,52
182979,22
230978,42
119236,54
111381,70
132629,36
20365,50
153774,59
82213,7
164109,36
186254,49
21545,45
184652,7
63459,49
52103,24
141688,48
173709,15
180182,29
56853,58
104049,66
161506,24
59726,57
159367,45
138028,29
134425,41
226622,47
87519,74
190954,38
106560,6
153499,54
133015,32
113253,62
23941,46
122250,49
75114,0
81447,15
223416,61
33039,20
50352,26
22599,52
104082,25
22394,62
41771,55
36004,15
159704,51
140463,49
69684,58
147867,42
134651,28
183904,16
146852,0
127693,26
200035,31
133085,36
32048,31
226731,58
198301,48
134374,36
99911,51
118334,60
27924,43
23631,42
226687,53
205371,22
89422,53
78662,30
40721,65
102506,39
232107,46
173755,16
192831,56
159062,34
110640,68
208340,44
201793,34
77758,66
108873,76
207388,55
32379,35
35119,12
67327,72
164562,17
46609,43
181287,27
36645,25
207999,44
201225,35
10040,51
111291,62
49529,33
127192,34
99790,52
100243,49
29587,35
33135,20
201999,34
178479,38
207097,27
120859,49
112801,63
64292,44
181700,31
196770,35
40942,64
130741,25
221294,30
94664,62
1646,56
141493,62
37825,25
201655,29
93509,66
208958,42
64447,55
103556,49
189702,36
39485,20
112708,65
58219,3
216970,28
82107,11
180544,33
128237,28
30217,26
68191,64
148814,41
50453,33
144768,49
61493,49
108894,73
88480,56
205812,31
207815,51
64924,46
134477,37
221923,66
112600,68
97204,54
108622,77
222429,59
21373,49
79175,55
201522,33
222593,62
89020,54
202500,33
72849,9
53999,64
66466,46
56451,62
199388,43
159822,37
107178,9
152492,69
169831,25
83198,48
25254,48
153294,56
154100,63
189915,22
99178,54
132900,40
99923,50
128964,28
146642,56
101889,45
171575,22
164995,14
186870,24
141517,52
46873,43
41166,64
82515,12
215190,50
50078,35
52919,25
90409,56
39634,29
57937,31
118110,60
192965,60
125449,28
83559,58
2190,41
173253,17
59423,0
12016,41
104101,22
154860,56
11938,45
208310,39
148935,38
118200,58
52288,32
134417,28
26054,36
19192,52
220944,29
3608,40
127201,34
71881,18
58351,28
221670,26
115342,65
223836,67
119727,54
144099,47
177918,43
193983,12
179553,36
117654,61
102102,48
190136,18
39869,20
96735,55
128542,28
1580,64
146568,51
138182,28
174750,15
206937,23
212390,70
91245,51
2347,42
205044,26
82672,12
126909,37
127885,32
115722,66
197309,39
232507,39
145217,41
6413,56
108628,74
217535,26
3334,55
184496,20
193756,47
37745,32
220821,48
136331,50
80287,11
45599,25
54946,73
48342,35
12606,39
184906,55
74793,0
101076,48
2332,40
167370,49
164210,23
96959,56
215992,55
98000,52
121202,49
104629,0
22198,70
56239,0
81929,9
199816,40
146572,49
49764,37
188901,35
229091,44
62926,46
136122,51
36288,29
137528,33
75391,6
23,0
218949,41
159185,44
131649,47
133877,35
125303,38
116015,64
109109,78
186677,23
61139,54
120427,51
210658,37
186347,22
123937,45
213578,55
145166,53
73323,2
154931,52
214322,53
74409,0
179476,45
92391,48
195796,9
63628,49
130477,29
2385,42
82040,10
73883,1
101509,52
61720,51
114085,75
71207,21
143013,48
144695,55
101266,45
223384,56
5234,55
27305,46
99272,46
228249,40
6131,51
54661,0
24162,39
38384,35
63851,42
185487,30
47609,38
191695,13
159299,43
224762,64
169507,25
171848,18
138000,44
180997,45
110727,67
195325,0
135683,22
101120,56
8348,35
110641,67
31676,21
180774,34
219429,25
6300,50
211693,19
74715,0
